Time (min),Injection Rate (log10[m3/min]),Sequential Volume Change (log10[m3]),Sign of Injection Rate (-),Time Since Injection Sign Change (log10[min])
0.0821776761532416,0.118650088275417,-0.695686545531181,1,-Inf
0.235520468066008,-Inf,-2.28314201891614,0,-0.814336633806598
0.388863259978837,-Inf,-Inf,0,-0.513306638142529
0.542206051891604,-Inf,-Inf,0,-0.337215379086877
0.695548843804433,-Inf,-Inf,0,-0.212276642478548
0.8488916357172,-Inf,-Inf,0,-0.115366629470509
1.00223442763003,0.271887382515517,-0.542449251291081,1,-Inf
1.1555772195428,-Inf,-Inf,0,-0.814336633806598
1.30892001145562,-Inf,-Inf,0,-0.513306638142529
1.46226280336839,-Inf,-Inf,0,-0.337215379086877
1.61560559528122,-Inf,-Inf,0,-0.212276642478548
1.76894838719399,-Inf,-Inf,0,-0.115366629470509
1.92229117910682,-Inf,-Inf,0,-0.0361853834228664
2.07563397101958,-Inf,-Inf,0,0.0307614062077341
2.22897676293241,-Inf,-Inf,0,0.0887533531854335
2.38231955484518,-Inf,-Inf,0,0.139905875632805
2.53566234675794,-Inf,-Inf,0,0.185663366193472
2.68900513867077,-Inf,-Inf,0,0.227056051351707
2.84234793058354,-Inf,-Inf,0,0.2648446122411
2.99569072249637,-Inf,-Inf,0,0.29960671850032
3.14903351440914,-Inf,-Inf,0,0.331791401871715
3.30237630632197,-Inf,-Inf,0,0.361754625249165
3.45571909823473,-Inf,-Inf,0,0.389783348849404
3.60906189014756,-Inf,-Inf,0,0.416112287571759
3.76240468206033,-Inf,-Inf,0,0.440935871296786
3.91574747397316,-Inf,-Inf,0,0.464416967146314
4.06909026588592,-Inf,-Inf,0,0.486693361857462
4.22243305779875,-Inf,-Inf,0,0.507882660927405
4.37577584971152,-Inf,-Inf,0,0.528086047015688
4.52911864162435,-Inf,-Inf,0,0.547391202211079
4.68246143353711,-Inf,-Inf,0,0.565874607905089
4.83580422544994,-Inf,-Inf,0,0.583603374865524
4.98914701736271,-Inf,-Inf,0,0.600636714164301
5.14248980927554,-Inf,-Inf,0,0.617027130352474
5.29583260118831,-Inf,-Inf,0,0.632821397535703
5.44917539310113,-Inf,-Inf,0,0.648061364092443
5.6025181850139,-Inf,-Inf,0,0.662784620913146
5.75586097692673,-Inf,-Inf,0,0.67702506002776
5.9092037688395,-Inf,-Inf,0,0.69081334451339
6.06254656075233,-Inf,-Inf,0,0.704177306071375
6.21588935266509,-Inf,-Inf,0,0.71714228323574
6.36923214457792,-Inf,-Inf,0,0.729731410543763
6.52257493649069,-Inf,-Inf,0,0.741965866960772
6.67591772840352,-Inf,-Inf,0,0.753865090260483
6.82926052031628,-Inf,-Inf,0,0.765446962810295
6.98260331222911,-Inf,-Inf,0,0.776727973219987
7.13594610414188,-Inf,-Inf,0,0.787723357521448
7.28928889605465,-Inf,-Inf,0,0.798447222913219
7.44263168796748,-Inf,-Inf,0,0.808912656591386
7.59597447988024,-Inf,-Inf,0,0.81913182177307
7.74931727179307,-Inf,-Inf,0,0.829116042679673
7.90266006370584,-Inf,-Inf,0,0.838875879968828
8.05600285561867,-Inf,-Inf,0,0.84842119787506
8.20934564753143,-Inf,-Inf,0,0.857761224129202
8.36268843944426,-Inf,-Inf,0,0.866904603569074
8.51603123135703,-Inf,-Inf,0,0.875859446221998
8.66937402326986,-Inf,-Inf,0,0.884633370529505
8.82271681518263,-Inf,-Inf,0,0.893233542291421
8.97605960709545,-Inf,-Inf,0,0.901666709828286
9.12940239900822,-Inf,-Inf,0,0.909939235794274
9.28274519092105,-Inf,-Inf,0,0.918057126016455
9.43608798283382,-Inf,-Inf,0,0.926026055687729
9.58943077474665,-Inf,-Inf,0,0.933851393199687
9.74277356665941,-Inf,-Inf,0,0.941538221865977
9.89611635857224,-Inf,-Inf,0,0.949091359756424
10.049459150485,-Inf,-Inf,0,0.95651537783563
10.2028019423978,-Inf,-Inf,0,0.963814616577131
10.3561447343106,-Inf,-Inf,0,0.970993201204253
10.5094875262234,-Inf,-Inf,0,0.978055055691741
10.6628303181362,-Inf,-Inf,0,0.985003915647067
10.816173110049,-Inf,-Inf,0,0.991843340177374
10.9695159019618,-Inf,-Inf,0,0.998576722836341
11.1228586938746,-Inf,-Inf,0,1.00520730173536
11.2762014857874,-Inf,-Inf,0,1.01173816889431
11.4295442777002,-Inf,-Inf,0,1.01817227889972
11.582887069613,-Inf,-Inf,0,1.02451245693074
11.7362298615258,-Inf,-Inf,0,1.03076140620774
11.8895726534386,-Inf,-Inf,0,1.03692171491256
12.0429154453513,-Inf,-Inf,0,1.04299586262475
12.1962582372642,-Inf,-Inf,0,1.04898622631394
12.3496010291769,-Inf,-Inf,0,1.05489508592446
12.5029438210898,-Inf,-Inf,0,1.06072462958519
12.6562866130025,-Inf,-Inf,0,1.06647695847428
12.8096294049154,-Inf,-Inf,0,1.07215409136597
12.9629721968281,0.62215528221319,-0.192181351593408,1,-Inf
13.116314988741,-0.663801088254973,-1.47813772206157,1,-Inf
13.2696577806537,-0.109020756773266,-0.923357390579864,1,-Inf
13.4230005725666,-1.06095584736561,-1.87529248117221,1,-Inf
13.5763433644793,-0.599760414708382,-1.41409704851498,1,-Inf
13.7296861563922,-0.892713865067682,-1.70705049887428,1,-Inf
13.8830289483049,-Inf,-3.99428029776483,0,-0.814336633806598
14.0363717402178,-Inf,-Inf,0,-0.513306638142529
14.1897145321305,-Inf,-Inf,0,-0.337215379086877
14.3430573240433,-Inf,-Inf,0,-0.212276642478548
14.4964001159561,-Inf,-Inf,0,-0.115366629470509
14.6497429078689,-Inf,-Inf,0,-0.0361853834228663
14.8030856997817,-Inf,-Inf,0,0.0307614062077343
14.9564284916945,-Inf,-2.73216062137588,0,0.0887533531854336
15.1097712836073,-Inf,-Inf,0,0.139905875632805
15.2631140755201,-Inf,-2.60543890554224,0,0.18566336619349
15.4164568674329,-Inf,-Inf,0,0.227056051351707
15.5697996593457,-Inf,-Inf,0,0.264844612241115
15.7231424512585,-1.03231573006596,-1.84665236387256,1,-Inf
15.8764852431713,-Inf,-2.19379032886185,0,-0.814336633806422
16.0298280350841,-Inf,-2.20754444733923,0,-0.513306638142531
16.1831708269969,-0.601510729858152,-1.41584736366475,1,-Inf
16.3365136189097,-0.41912293358807,-1.23345956739467,1,-Inf
16.4898564108225,-0.186910325191795,-1.00124695899839,1,-Inf
16.6431992027353,-0.104849408612861,-0.919186042419458,1,-Inf
16.796541994648,-0.0860389352617022,-0.9003755690683,1,-Inf
16.9498847865609,-0.0841384335002189,-0.898475067306817,1,-Inf
17.1032275784736,-0.0824269107471933,-0.896763544553792,1,-Inf
17.2565703703865,-0.0988512088800048,-0.913187842686602,1,-Inf
17.4099131622992,-0.0723466800177008,-0.886683313824298,1,-Inf
17.5632559542121,-0.0824040370332495,-0.89674067083985,1,-Inf
17.7165987461248,-0.0807786729006165,-0.895115306707212,1,-Inf
17.8699415380377,-0.0889905588973245,-0.903327192703925,1,-Inf
18.0232843299504,-0.0849828188889657,-0.899319452695563,1,-Inf
18.1766271218633,-0.0865747421892339,-0.900911375995833,1,-Inf
18.329969913776,-0.0874508480091937,-0.901787481815792,1,-Inf
18.4833127056889,-0.0998145388812864,-0.914151172687882,1,-Inf
18.6366554976016,-0.0942770039071704,-0.908613637713771,1,-Inf
18.7899982895145,-0.0785278612093399,-0.892864495015935,1,-Inf
18.9433410814272,-0.0814873869464319,-0.89582402075303,1,-Inf
19.09668387334,-0.0853367479457774,-0.899673381752373,1,-Inf
19.2500266652528,-0.0714395953778034,-0.885776229184401,1,-Inf
19.4033694571656,-0.0809263567987666,-0.895262990605365,1,-Inf
19.5567122490784,-0.0825292948140934,-0.896865928620692,1,-Inf
19.7100550409912,-0.0768426225688086,-0.891179256375405,1,-Inf
19.863397832904,-0.0804939935490654,-0.894830627355664,1,-Inf
20.0167406248168,-0.102188962967778,-0.916525596774374,1,-Inf
20.1700834167296,-0.0810252529406563,-0.895361886747255,1,-Inf
20.3234262086424,-0.09216166688243,-0.906498300689028,1,-Inf
20.4767690005552,-0.0854471351906321,-0.899783768997228,1,-Inf
20.630111792468,-0.0799330818372159,-0.894269715643814,1,-Inf
20.7834545843808,-0.0885417269279503,-0.902878360734549,1,-Inf
20.9367973762936,-0.0735914879013363,-0.887928121707932,1,-Inf
21.0901401682064,-0.0672900512553082,-0.881626685061908,1,-Inf
21.2434829601192,-0.0709631459257585,-0.885299779732355,1,-Inf
21.396825752032,-0.0770659482758462,-0.891402582082449,1,-Inf
21.5501685439448,-0.0743486104742398,-0.888685244280836,1,-Inf
21.7035113358576,-0.0882319305344056,-0.902568564341002,1,-Inf
21.8568541277703,-0.0834582872750427,-0.89779492108164,1,-Inf
22.0101969196832,-0.0585208742239748,-0.872857508030571,1,-Inf
22.1635397115959,0.185245976887923,-0.629090656918675,1,-Inf
22.3168825035088,0.216258235689298,-0.598078398117301,1,-Inf
22.4702252954215,0.218501573667918,-0.595835060138679,1,-Inf
22.6235680873344,0.215370415353949,-0.598966218452647,1,-Inf
22.7769108792471,0.207712846589565,-0.606623787217033,1,-Inf
22.93025367116,0.216278424291805,-0.598058209514793,1,-Inf
23.0835964630727,0.204622413508837,-0.60971422029776,1,-Inf
23.2369392549856,0.214864247859996,-0.599472385946602,1,-Inf
23.3902820468983,0.206952643394892,-0.607383990411705,1,-Inf
23.5436248388112,0.214831537589714,-0.599505096216885,1,-Inf
23.6969676307239,0.212674623904986,-0.60166200990161,1,-Inf
23.8503104226368,0.217487855631639,-0.596848778174957,1,-Inf
24.0036532145496,0.200287830078639,-0.614048803727963,1,-Inf
24.1569960064623,0.214845179761088,-0.59949145404551,1,-Inf
24.3103387983751,0.20889012099193,-0.605446512814666,1,-Inf
24.4636815902879,0.205777124931098,-0.608559508875501,1,-Inf
24.6170243822008,0.204841250059429,-0.609495383747171,1,-Inf
24.7703671741135,0.205797936003906,-0.608538697802686,1,-Inf
24.9237099660263,0.205194634817689,-0.609141998988909,1,-Inf
25.0770527579391,0.205365172921087,-0.608971460885512,1,-Inf
25.230395549852,0.213011428625603,-0.601325205180996,1,-Inf
25.3837383417647,0.193863606149072,-0.620473027657523,1,-Inf
25.5370811336775,0.187715446053403,-0.626621187753196,1,-Inf
25.6904239255903,0.195245000355938,-0.619091633450657,1,-Inf
25.8437667175032,0.189359476932527,-0.624977156874073,1,-Inf
25.9971095094159,0.193136771855391,-0.621199861951206,1,-Inf
26.1504523013287,0.18558418663891,-0.62875244716769,1,-Inf
26.3037950932415,0.177175504022287,-0.637161129784313,1,-Inf
26.4571378851542,0.188396820472826,-0.625939813333775,1,-Inf
26.610480677067,0.182854271131743,-0.631482362674852,1,-Inf
26.7638234689799,0.182078115697943,-0.63225851810865,1,-Inf
26.9171662608927,0.184559198875298,-0.629777434931303,1,-Inf
27.0705090528054,0.180199451566267,-0.634137182240326,1,-Inf
27.2238518447182,0.182595201656912,-0.631741432149687,1,-Inf
27.3771946366311,0.195529775211903,-0.618806858594697,1,-Inf
27.5305374285439,0.309350418633125,-0.504986215173473,1,-Inf
27.6838802204566,0.356816915174442,-0.457519718632157,1,-Inf
27.8372230123694,0.360636861504057,-0.453699772302543,1,-Inf
27.9905658042823,0.362349941402771,-0.451986692403824,1,-Inf
28.1439085961951,0.372148698806697,-0.442187934999899,1,-Inf
28.2972513881078,0.373349188851558,-0.440987444955038,1,-Inf
28.4505941800206,0.370616892367655,-0.443719741438944,1,-Inf
28.6039369719335,0.371170750080118,-0.44316588372648,1,-Inf
28.7572797638463,0.371869588830063,-0.442467044976535,1,-Inf
28.910622555759,0.371966129650926,-0.442370504155672,1,-Inf
29.0639653476718,0.373753937241992,-0.440582696564607,1,-Inf
29.2173081395846,0.370390834549605,-0.443945799256993,1,-Inf
29.3706509314975,0.371121585739356,-0.443215048067239,1,-Inf
29.5239937234102,0.370197415443264,-0.444139218363338,1,-Inf
29.677336515323,0.368008912684806,-0.446327721121792,1,-Inf
29.8306793072358,0.370629324354905,-0.443707309451695,1,-Inf
29.9840220991487,0.368142166000737,-0.446194467805861,1,-Inf
30.1373648910614,0.370290394947447,-0.444046238859154,1,-Inf
30.2907076829742,0.370665728891806,-0.443670904914787,1,-Inf
30.444050474887,0.370768060914023,-0.443568572892574,1,-Inf
30.5973932667999,0.365361692800039,-0.448974941006562,1,-Inf
30.7507360587126,0.369353063431746,-0.444983570374853,1,-Inf
30.9040788506254,0.372886284241234,-0.441450349565366,1,-Inf
31.0574216425382,0.372057264843397,-0.442279368963197,1,-Inf
31.2107644344509,0.374833346038106,-0.439503287768496,1,-Inf
31.3641072263638,0.369898382553154,-0.444438251253444,1,-Inf
31.5174500182766,0.36939630643441,-0.444940327372191,1,-Inf
31.6707928101894,0.373002610200399,-0.441334023606192,1,-Inf
31.8241356021021,0.370972817368992,-0.44336381643761,1,-Inf
31.9774783940149,0.372188506659295,-0.442148127147306,1,-Inf
32.1308211859278,0.372609742746827,-0.441726891059768,1,-Inf
32.2841639778406,0.37219444630981,-0.442142187496786,1,-Inf
32.4375067697533,0.370698382324255,-0.44363825148234,1,-Inf
32.5908495616661,0.373208546397991,-0.441128087408607,1,-Inf
32.744192353579,0.372315833435221,-0.442020800371382,1,-Inf
32.8975351454918,0.371590678100494,-0.442745955706103,1,-Inf
33.0508779374045,0.37350132698464,-0.440835306821959,1,-Inf
33.2042207293173,0.369055386950679,-0.445281246855916,1,-Inf
33.3575635212302,0.454945655312024,-0.359390978494571,1,-Inf
33.510906313143,0.502664105126057,-0.311672528680547,1,-Inf
33.6642491050557,0.499650793284209,-0.314685840522384,1,-Inf
33.8175918969685,0.500171760404279,-0.31416487340232,1,-Inf
33.9709346888813,0.500898073736367,-0.31343856007023,1,-Inf
34.1242774807942,0.497399292276721,-0.316937341529883,1,-Inf
34.2776202727069,0.500976819560723,-0.313359814245873,1,-Inf
34.4309630646197,0.502666438330142,-0.311670195476455,1,-Inf
34.5843058565325,0.501909338621246,-0.312427295185351,1,-Inf
34.7376486484454,0.502490489167255,-0.311846144639348,1,-Inf
34.8909914403581,0.501718852073199,-0.312617781733392,1,-Inf
35.0443342322709,0.502343867420597,-0.311992766386006,1,-Inf
